0.0850123 0.0186873
0.113625 0.219028
0.171363 0.982476
0.218149 2.01328
0.276077 2.91038
0.367499 3.45409
0.498229 3.74941
0.577372 3.62493
0.684358 3.15664
0.779714 2.47838
0.936988 1.51343
1.06637 0.854098
1.33747 0.251372
1.53555 0.0976823
1.94341 0.0480028
2.26065 0.0178489
2.62889 0.00300187
3.10482 0.00427293
